accX,accY,accZ
16,-15,252
19,-15,251
15,-16,251
17,-16,251
17,-14,249
17,-16,249
17,-14,250
17,-15,249
17,-18,252
18,-13,250
16,-14,248
18,-14,247
17,-14,248
16,-15,253
17,-16,252
19,-15,248
16,-16,252
17,-15,251
16,-13,249
17,-16,253
18,-15,253
18,-15,249
16,-15,251
16,-15,249
16,-13,247
16,-14,247
18,-14,249
15,-12,248
17,-13,249
16,-15,251
18,-14,248
16,-15,250
17,-15,252
18,-12,246
17,-15,251
17,-14,248
18,-13,247
17,-13,247
16,-14,249
19,-15,252
17,-15,250
15,-15,250
16,-14,249
18,-14,250
18,-16,251
17,-14,249
15,-12,246
18,-16,251
18,-15,250
17,-14,248
16,-14,248
15,-14,253
17,-13,249
18,-14,247
17,-15,250
17,-13,248
18,-13,246
15,-13,250
19,-14,250
17,-13,247
17,-14,248
15,-15,248
16,-14,249
16,-15,251
18,-14,248
16,-15,250
16,-14,250
16,-15,250
16,-14,250
17,-15,250
17,-14,249
17,-14,248
16,-15,251
18,-15,248
17,-14,249
16,-14,249
17,-14,251
17,-15,253
16,-14,252
16,-15,249
17,-15,250
17,-14,249
18,-14,249
18,-15,251
17,-15,252
18,-15,250
17,-13,250
17,-15,252
18,-15,251
17,-15,250
17,-14,249
17,-14,249
17,-15,252
18,-14,248
18,-14,250
17,-13,248
18,-15,249
18,-15,249
18,-15,249
16,-15,251
18,-13,248
16,-13,250
18,-13,244
17,-15,248
16,-14,249
17,-14,250
16,-13,249
17,-13,250
17,-13,249
16,-16,250
19,-14,248
17,-15,251
17,-15,251
17,-15,249
16,-16,253
17,-14,247
17,-14,247
16,-14,250
17,-16,250
19,-16,252
19,-13,249
19,-15,248
18,-15,250
16,-13,250
18,-15,250
19,-15,250
16,-15,250
18,-15,250
16,-16,253
17,-14,247
17,-15,251
18,-15,250
16,-14,250
18,-14,249
18,-14,250
18,-14,248
15,-14,250
17,-14,248
17,-15,252
17,-15,250
16,-14,249
17,-15,250
18,-14,250
16,-14,250
16,-13,249
17,-14,252
18,-16,251
18,-15,249
17,-14,248
18,-15,251
18,-12,247
19,-16,251
18,-13,248
18,-13,246
17,-16,254
18,-14,249
17,-15,250
16,-13,249
16,-16,251
18,-14,249
18,-15,249
18,-13,249
17,-13,247
16,-12,245
16,-14,250
18,-16,250
17,-15,251
16,-16,253
17,-15,250
18,-14,251
16,-14,250
18,-15,250
18,-14,251
17,-14,249
16,-15,250
16,-14,251
17,-13,247
16,-15,250
16,-16,253
17,-15,250
17,-15,251
18,-15,250
17,-15,249
18,-15,248
18,-13,248
17,-15,252
18,-14,250
20,-15,250
17,-15,250
17,-15,250
17,-14,251
17,-14,250
17,-14,250
17,-14,250
16,-14,252
17,-15,249
17,-16,252
16,-16,253
16,-14,251
16,-15,249
17,-16,252
17,-15,250
18,-16,250
15,-14,249
17,-15,252
17,-13,246
18,-14,246
17,-13,246
18,-14,248
17,-14,249
16,-15,248
17,-15,250
16,-13,248
17,-13,249
19,-12,245
16,-13,247
18,-16,250
17,-14,250
17,-15,249
18,-16,251
17,-14,248
15,-14,248
18,-15,250
18,-15,249
17,-14,248
16,-14,250
17,-15,249
18,-14,248
19,-14,248
18,-15,251
17,-13,249
18,-14,249
17,-14,250
16,-16,252
16,-14,249
16,-13,249
15,-14,250
15,-15,249
16,-15,251
18,-15,248
16,-14,250
18,-15,250
16,-14,251
16,-14,250
17,-15,251
17,-14,248
16,-15,247
19,-13,249
17,-16,253
16,-14,249
18,-17,254
17,-17,253
18,-15,252
17,-15,250
17,-15,252
18,-14,247
17,-14,249
18,-13,249
18,-14,250
17,-14,249
18,-15,251
16,-14,248
18,-15,249
15,-13,249
17,-15,250
17,-15,250
16,-14,248
18,-14,251
18,-14,250
16,-16,250
17,-14,250
18,-15,249
18,-15,250
17,-15,249
18,-14,247
18,-15,249
19,-16,253
18,-14,248
16,-14,250
18,-13,248
18,-14,248
17,-16,252
17,-13,248
18,-14,249
19,-15,252
17,-14,249
16,-14,251
17,-16,251
15,-14,248
16,-16,251
16,-15,248
16,-16,251
16,-15,252
18,-14,247
17,-15,251
18,-16,252
17,-17,253
17,-14,250
16,-13,249
17,-14,249
17,-14,250
17,-14,248
17,-15,251
16,-13,247
16,-13,249
17,-14,252
18,-15,250
18,-16,251
17,-15,250
16,-14,252
18,-15,251
17,-15,251
16,-15,252
17,-15,248
17,-17,254
18,-14,246
17,-15,250
16,-13,247
18,-16,251
18,-14,250
18,-14,248
16,-14,252
17,-15,249
17,-14,248
19,-14,247
15,-15,251
17,-15,251
16,-15,252
18,-16,252
18,-15,250
16,-15,249
16,-15,251
17,-15,251
17,-13,247
16,-13,249
18,-15,249
17,-13,248
18,-15,249
16,-15,252
17,-16,251
17,-14,250
16,-15,250
17,-15,250
19,-13,247
17,-13,245
15,-15,251
18,-14,249
17,-13,248
18,-14,250
18,-15,250
17,-14,248
17,-14,249
17,-15,252
15,-13,249
17,-15,250
16,-14,249
17,-15,250
17,-15,251
17,-15,250
19,-16,253
16,-13,251
17,-14,252
18,-15,249
17,-15,249
18,-15,250
18,-15,249
16,-13,248
18,-14,249
17,-14,246
18,-16,251
17,-15,251
17,-14,250
16,-14,248
17,-15,251
15,-13,247
17,-14,250
17,-14,250
17,-15,249
17,-15,250
15,-14,252
16,-15,253
16,-15,250
17,-12,246
17,-15,250
18,-15,249
17,-15,252
17,-15,249
18,-15,251
18,-14,245
18,-14,249
17,-15,250
16,-14,250
18,-15,250
17,-16,252
16,-15,251
18,-14,251
18,-15,248
18,-13,248
18,-14,250
17,-15,250
18,-15,250
17,-15,253
17,-14,250
18,-14,247
17,-15,250
17,-15,251
18,-13,248
16,-14,250
18,-15,250
17,-15,251
18,-13,247
17,-15,250
17,-14,250
17,-15,251
18,-14,251
18,-14,247
18,-15,250
18,-16,252
19,-15,249
17,-15,250
16,-14,249
18,-13,246
17,-14,249
18,-14,250
17,-14,251
18,-16,250
16,-13,249
18,-16,251
17,-14,250
17,-14,249
17,-15,252
16,-12,249
18,-14,249
17,-15,251
17,-14,249
17,-15,251
17,-13,248
17,-15,251
16,-15,249
18,-14,250
17,-14,251
18,-14,249
18,-13,244
16,-13,248
17,-16,252
16,-13,250
17,-14,246
17,-15,252
17,-14,250
17,-15,250
19,-15,250
16,-14,248
19,-15,251
16,-15,249
17,-14,248
16,-13,249
18,-14,248
17,-15,252
17,-16,253
17,-15,254
18,-15,251
19,-17,252
18,-16,254
18,-14,248
18,-16,252
16,-13,245
17,-16,250
17,-15,251
18,-15,248
19,-14,249
17,-12,247
17,-13,247
19,-14,251
17,-14,250
18,-16,252
19,-16,252
16,-15,250
17,-14,250
18,-15,248
17,-15,251
16,-15,249
19,-14,251
16,-14,247
16,-16,254
17,-15,250
17,-14,249
17,-14,248
18,-15,252
18,-14,249
16,-15,249
14,-14,250
19,-15,248
17,-15,250
17,-13,248
18,-15,251
16,-14,250
18,-15,249
17,-14,251
17,-15,252
